;;StartList
2,8,Bismack,KIPCHIRCHIR,FR,13,Akron,AKRN,8:27.51,,8:27.51,,Prelims,track,3,m
2,9,Titus,KIMARU,FR,1074,Texas Tech,TTU,8:36.83,,8:36.83,,Prelims,track,3,m
2,10,Kole,MATHISON,SO,236,Colorado,COLO,8:32.74,,8:32.74,,Prelims,track,3,m
2,11,Ezekiel,PITIRENG,FR,37,Alabama,BAMA,8:40.37,,8:40.37,,Prelims,track,3,m
2,12,CJ,SINGLETON,JR,727,Notre Dame,ND,8:36.51,,8:27.46,,Prelims,track,3,m
;;StartList
7,1,Men 5000 M,Final,Friday,6:55 PM,,,,,,,Final,track,43,m
R,Meet:,Cooper Teare - Oregon,13:12.27,6/11/2021,,,,,,,,Final, track,43,m
R,Collegiate:,Habtom Samuel - New Mexico,13:05.87,4/18/2025,,,,,,,,Final, track,43,m
N,,,,,,,,,,,,Final, track,43,m
1,1,Kidus,MISGINA,SR,781,Ole Miss,MISS,13:37.29,,13:37.29,,Final,track,43,m
1,2,Robin Kwemoi,BERA,FR,417,Iowa State,IAST,13:26.71,,13:26.71,,Final,track,43,m
1,3,Toby,GILLEN,SR,776,Ole Miss,MISS,13:26.92,,13:26.92,,Final,track,43,m
1,4,Jacob,WHITE,JR,1234,Wyoming,WYO,13:27.32,,13:27.32,,Final,track,43,m
1,5,Ishmael,KIPKURUI,FR,697,New Mexico,UNM,13:09.24,,13:09.24,,Final,track,43,m
1,6,Ernest,CHERUIYOT,SO,1068,Texas Tech,TTU,13:27.89,,13:27.89,,Final,track,43,m
1,7,JoJo,JOURDON,FR,1189,Wake Forest,WAKE,,,,,Final,track,43,m
1,8,Luke,GRUNDVIG,JR,185,BYU,BYU,13:34.63,,13:34.63,,Final,track,43,m
1,9,Luke,TEWALT,SR,1191,Wake Forest,WAKE,13:28.18,,13:28.18,,Final,track,43,m
1,10,Colton,SANDS,SR,716,North Carolina,UNC,13:31.62,,13:31.62,,Final,track,43,m
1,11,David,MULLARKEY,SR,707,Northern Arizona,NAU,13:29.55,,13:29.55,,Final,track,43,m
1,12,Fouad,MESSAOUDI,SR,754,Oklahoma State,OKST,13:28.17,,13:28.17,,Final,track,43,m
1,13,Valentin,SOCA,JR,205,CBU,CBU,13:13.10,,13:13.10,,Final,track,43,m
1,14,Matthew,FORRESTER,JR,171,Butler,BUTL,13:30.40,,13:30.40,,Final,track,43,m
1,15,Habtom,SAMUEL,SO,699,New Mexico,UNM,13:05.87,,13:05.87,,Final,track,43,m
1,16,Justin,WACHTEL,JR,1186,Virginia,UVA,13:34.44,,13:34.44,,Final,track,43,m
1,17,Marco,LANGON,JR,1174,Villanova,NOVA,13:27.21,,13:27.21,,Final,track,43,m
1,18,Rocky,HANSEN,SO,1188,Wake Forest,WAKE,13:22.06,,13:22.06,,Final,track,43,m
1,19,Ethan,STRAND,JR,717,North Carolina,UNC,13:31.13,,13:31.13,,Final,track,43,m
1,20,Brian,MUSAU,SO,755,Oklahoma State,OKST,13:32.05,,13:13.29,,Final,track,43,m
1,21,Drew,BOSLEY,SR,705,Northern Arizona,NAU,13:17.06,,13:17.06,,Final,track,43,m
1,22,Will,DALEY,JR,1182,Virginia,UVA,13:39.11,,13:39.11,,Final,track,43,m
1,23,Matt,STRANGIO,SR,835,Portland,PORT,13:24.14,,13:24.14,,Final,track,43,m
1,24,Hunter,CHRISTOPHER,SR,1235,Youngstown St.,YSU,,,,,Final,track,43,m
;;StartList
8,1,Men 10000 M,Final,Wednesday,6:56 PM,,,,,,,Final,track,10,m
R,Meet:,Patrick Dever - Tulsa,27:41.87,6/9/2021,,,,,,,,Final, track,10,m
R,Collegiate:,Ishmael Kipkuri - New Mexico,26:50.21,3/29/2025,,,,,,,,Final, track,10,m
N,,,,,,,,,,,,Final, track,10,m
1,1,Ben,ROSA,SR,383,Harvard,HARV,28:35.58,,28:35.58,,Final,track,10,m
1,2,Sam,LAWLER,SR,936,Syracuse,SYR,28:21.63,,28:21.63,,Final,track,10,m
1,3,Shane,BROSNAN,SO,381,Harvard,HARV,28:20.98,,28:20.98,,Final,track,10,m
1,4,William,ZEGARSKI,SO,172,Butler,BUTL,28:46.14,,28:46.14,,Final,track,10,m
1,5,Ethan,COLEMAN,JR,725,Notre Dame,ND,28:19.81,,28:19.81,,Final,track,10,m
1,6,Timothy,CHESONDIN,SO,81,Arkansas,ARK,27:55.10,,27:55.10,,Final,track,10,m
1,7,Evans,KURUI,SO,1197,Washington State,WAST,27:37.32,,27:37.32,,Final,track,10,m
1,8,David,MULLARKEY,SR,707,Northern Arizona,NAU,27:51.80,,27:51.80,,Final,track,10,m
1,9,Dylan,THROOP,SR,814,Penn,PENN,28:27.40,,28:27.40,,Final,track,10,m
1,10,Ishmael,KIPKURUI,FR,697,New Mexico,UNM,28:40.28,,28:09.32,,Final,track,10,m
1,11,Creed,THOMPSON,JR,193,BYU,BYU,28:14.08,,28:04.15,,Final,track,10,m
1,12,Joey,NOKES,SR,189,BYU,BYU,28:06.44,,28:05.38,,Final,track,10,m
1,13,Cole,SPROUT,SR,933,Stanford,STAN,28:20.82,,27:42.42,,Final,track,10,m
1,14,Dismus,LOKIRA,FR,34,Alabama,BAMA,27:47.20,,27:47.20,,Final,track,10,m
1,15,Drew,BOSLEY,SR,705,Northern Arizona,NAU,27:53.48,,27:53.48,,Final,track,10,m
1,16,Rodgers,KIPLIMO,JR,420,Iowa State,IAST,27:52.12,,27:52.12,,Final,track,10,m
1,17,Dennis,KIPRUTO,SO,33,Alabama,BAMA,27:58.10,,27:58.10,,Final,track,10,m
1,18,Bernard,CHERUIYOT,FR,1017,Tulane,TUL,28:31.83,,28:31.83,,Final,track,10,m
1,19,Denis,KIPNGETICH,SO,753,Oklahoma State,OKST,28:05.22,,28:05.22,,Final,track,10,m
1,20,Dylan,SCHUBERT,SR,326,Furman,FURM,27:45.63,,27:45.63,,Final,track,10,m
1,21,Habtom,SAMUEL,SO,699,New Mexico,UNM,28:34.95,,28:07.82,,Final,track,10,m
1,22,Ernest,CHERUIYOT,SO,1068,Texas Tech,TTU,27:45.65,,27:45.65,,Final,track,10,m
1,23,Victor,KIPROP,SR,32,Alabama,BAMA,28:25.85,,27:57.63,,Final,track,10,m
1,24,Murphy,SMITH,SR,663,Navy,NAVY,28:23.81,,28:23.81,,Final,track,10,m
;;StartList
9,1,Men 110 M Hurdles,Prelims,Wednesday,5:08 PM,,,,,,,Prelims,track,4,m
R,Meet:,Grant Holloway - Florida,12.98,6/7/2019,,,,,,,,Prelims, track,4,m
R,Collegiate:,Grant Holloway - Florida,12.98,6/7/2019,,,,,,,,Prelims, track,4,m
N,9 Advance: Top 2 Each Heat plus Next 3 Best Times,,,,,,,,,,,Prelims, track,4,m
1,2,Christian,MARTIN,SR,614,Minnesota,MINN,13.49,,13.49,,Prelims,track,4,m
1,3,Demaris,WATERS,JR,322,Florida,UF,13.21,,13.21,,Prelims,track,4,m
1,4,Isaiah,TAYLOR,SO,653,N. Carolina A&T,NCAT,13.46,,13.46,,Prelims,track,4,m
1,5,Ja'Qualon,SCOTT,SR,1046,Texas A&M,TAMU,13.16,,13.16,,Prelims,track,4,m
1,6,Oscar,SMITH,SR,529,Louisiana Tech,LT,13.42,,13.42,,Prelims,track,4,m
1,7,John,ADESOLA,SR,387,Houston,UH,13.26,,13.26,,Prelims,track,4,m
1,8,Demario,PRINCE,FR,160,Baylor,BAY,13.18,,13.18,,Prelims,track,4,m
1,9,Christopher,SERRAO,JR,867,Rutgers,RUTG,13.49,,13.49,,Prelims,track,4,m
2,2,Johnny,BRACKINS,SR,1124,USC,USC,13.39,,13.37,,Prelims,track,4,m
2,3,Bradley,FRANKLIN,FR,876,Samford,SAMF,13.46,,13.46,,Prelims,track,4,m
2,4,Jerome,CAMPBELL,JR,709,Northern Colorado,UNCO,13.23,,13.23,,Prelims,track,4,m
